instrumento,bjd,vrad,svrad
ELODIE,2452117.51588349,83.96047105688238,10.115759
COR,2452129.7232073154,-56.55899149298922,10.0
COR,2452130.7255418818,56.44100850701078,7.0
COR,2452130.737242278,44.44100850701078,7.0
COR,2452140.7281119036,-48.55899149298922,13.0
COR,2452140.7398121357,-30.558991492989218,11.0
COR,2452142.7437493033,22.441008507010782,7.0
COR,2452143.7329655243,-66.55899149298922,7.0
COR,2452143.743665689,-84.55899149298922,9.0
COR,2452150.692039512,-66.55899149298922,7.0
COR,2452150.7038395763,-70.55899149298922,8.0
ELODIE,2452158.503638352,-17.639678943117826,13.990312
ELODIE,2452158.503638352,-20.536019645780026,14.0
ELODIE,2452158.5165382707,5.463980354219973,14.0
ELODIE,2452158.5165382707,8.360321056882174,13.996609
ELODIE,2452159.5628312672,87.36031705688264,11.44654
ELODIE,2452159.5628312672,84.46397635422043,11.0
ELODIE,2452160.563823088,19.360313056883104,18.041147
ELODIE,2452161.3639155193,-59.536030645780116,14.0
ELODIE,2452161.3639155193,-56.639689943117915,13.590792
COR,2452161.6844121725,-70.55899149298922,12.0
COR,2452162.687500852,55.44100850701078,6.0
ELODIE,2452163.5286902594,73.36030205688301,15.96616
ELODIE,2452164.4193779,-32.639700943118,12.241355
ELODIE,2452164.4193779,-35.5360416457802,12.0
COR,2452165.6691585006,-2.558991492989219,14.0
COR,2452166.6805411736,84.44100850701078,10.0
COR,2452168.633003512,-89.55899149298922,8.0
COR,2452169.6808809983,72.44100850701078,10.0
COR,2452170.6717582573,51.44100850701078,10.0
COR,2452171.6403346634,-69.55899149298922,9.0
COR,2452172.647508694,-16.558991492989218,7.0
COR,2452173.637881748,104.44100850701078,7.0
COR,2452175.658522457,-87.55899149298922,9.0
COR,2452177.676757529,42.44100850701078,9.0
COR,2452178.626625042,-50.55899149298922,14.0
COR,2452184.6372910556,80.44100850701078,7.0
COR,2452184.6488905526,74.44100850701078,8.0
ELODIE,2452217.401265969,-75.5362356457804,12.0
ELODIE,2452217.401265969,-81.93989494311747,12.21801
ELODIE,2452218.3588914555,-42.939898943117,9.948075
ELODIE,2452218.3588914555,-36.53623964577993,10.0
ELODIE,2452247.277531353,49.65999505688204,13.415872
ELODIE,2452247.277531353,50.46365435421875,13.0
ELODIE,2452247.290830172,52.65999505688204,16.072024
COR,2452439.9334927774,-75.55899149298922,9.0
COR,2452439.94539377,-50.55899149298922,10.0
HIRES,2452446.1301018014,-40.9,3.6
HIRES-pre04,2452446.1301018014,-35.96,1.752457
HIRES,2452446.130104802,-33.69,1.75
HIRES,2452446.1304048263,-37.0,4.5
ELODIE,2452508.4889711346,87.05903905688182,16.999559
HIRES-pre04,2452514.970372194,38.16,1.83301
HIRES,2452514.970372194,32.7,3.7
HIRES,2452514.9703771938,39.04,1.74
HIRES,2452514.970847197,42.7,4.1
ELODIE,2452532.4713448607,10.958951056882587,12.615697
ELODIE,2452532.4713448607,20.462610354220022,13.0
HIRES,2452535.85045345,0.0,2.09
HIRES,2452535.85045345,-4.6,4.0
HIRES-pre04,2452535.85045345,0.07,2.005513
HIRES,2452535.850673445,14.8,5.0
ELODIE,2452560.3209877335,-48.94115094311702,20.25919
ELODIE,2452561.2920328323,69.05884505688344,11.551555
ELODIE,2452561.2920328323,44.46250435422051,12.0
ELODIE,2452565.3741903896,29.462489354219077,14.0
ELODIE,2452565.3741903896,54.058830056882,14.426835
ELODIE,2452565.3886894914,30.058830056882005,16.759685
HIRES,2452575.7336971005,97.8,6.7
HIRES-pre04,2452575.733905086,93.13,1.949086
HIRES,2452575.733905086,90.8,4.0
HIRES,2452806.9746517004,-32.54,1.67
HIRES-pre04,2452806.974655701,-28.13,1.811795
HIRES,2452806.974655701,-33.0,3.6
HIRES,2452836.0080978745,70.2,3.3
HIRES-pre04,2452836.0080978745,75.59,1.600452
HIRES,2452836.008100875,77.63,1.64
HIRES,2452848.9726839717,-63.2,1.82
HIRES-pre04,2452848.972684972,-63.26,1.912153
HIRES,2452848.972684972,-68.8,3.9
HIRES,2452849.991241572,66.6,3.2
HIRES-pre04,2452849.991241572,72.17,1.61289
HIRES,2452849.9912435724,73.15,1.69
HIRES,2452850.9535442716,52.7,3.2
HIRES-pre04,2452850.9535442716,58.24,1.61326
HIRES,2452850.9535492714,59.45,1.66
ELODIE,2452852.5576229333,-53.942221943117616,12.377151
HARPS03,2452853.793686506,41.84018640894327,0.979659
HARPS03,2452853.809094959,36.17781440894258,1.737986
